,type,year,quarter,application,order_type,adopter,adopted_child_sex,adopted_child_age,count
3385,Order granted,2020,4,Adoption,Standard,Step parent,Female,15-17 years,36
3386,Order granted,2020,4,Adoption,Standard,Step parent,Female,5-9 years,24
3387,Order granted,2020,4,Adoption,Standard,Step parent,Female,Other,6
3388,Order granted,2020,4,Adoption,Standard,Step parent,Male,1-4 years,6
3389,Order granted,2020,4,Adoption,Standard,Step parent,Male,10-14 years,27
3390,Order granted,2020,4,Adoption,Standard,Step parent,Male,15-17 years,15
3391,Order granted,2020,4,Adoption,Standard,Step parent,Male,5-9 years,15
3392,Order granted,2020,4,Adoption,Standard,Step parent,Male,Other,6
3393,Order granted,2021,1,Adoption,Standard,M/F couple,Female,1-4 years,774
3394,Order granted,2021,1,Adoption,Standard,M/F couple,Female,10-14 years,12
3395,Order granted,2021,1,Adoption,Standard,M/F couple,Female,15-17 years,6
3396,Order granted,2021,1,Adoption,Standard,M/F couple,Female,5-9 years,234
3397,Order granted,2021,1,Adoption,Standard,M/F couple,Female,<1 year,54
3398,Order granted,2021,1,Adoption,Standard,M/F couple,Male,1-4 years,921
3399,Order granted,2021,1,Adoption,Standard,M/F couple,Male,10-14 years,15
3400,Order granted,2021,1,Adoption,Standard,M/F couple,Male,5-9 years,153
3401,Order granted,2021,1,Adoption,Standard,M/F couple,Male,<1 year,33
3402,Order granted,2021,1,Adoption,Standard,Other or not stated,Female,1-4 years,9
3403,Order granted,2021,1,Adoption,Standard,Other or not stated,Female,5-9 years,3
3404,Order granted,2021,1,Adoption,Standard,Other or not stated,Male,1-4 years,9
3405,Order granted,2021,1,Adoption,Standard,Same sex couple,Female,1-4 years,144
3406,Order granted,2021,1,Adoption,Standard,Same sex couple,Female,5-9 years,15
3407,Order granted,2021,1,Adoption,Standard,Same sex couple,Female,<1 year,3
3408,Order granted,2021,1,Adoption,Standard,Same sex couple,Male,1-4 years,294
3409,Order granted,2021,1,Adoption,Standard,Same sex couple,Male,10-14 years,3
3410,Order granted,2021,1,Adoption,Standard,Same sex couple,Male,15-17 years,6
3411,Order granted,2021,1,Adoption,Standard,Same sex couple,Male,5-9 years,36
3412,Order granted,2021,1,Adoption,Standard,Same sex couple,Male,<1 year,3
3413,Order granted,2021,1,Adoption,Standard,Sole applicant,Female,1-4 years,141
3414,Order granted,2021,1,Adoption,Standard,Sole applicant,Female,10-14 years,45
3415,Order granted,2021,1,Adoption,Standard,Sole applicant,Female,15-17 years,57
3416,Order granted,2021,1,Adoption,Standard,Sole applicant,Female,5-9 years,72
3417,Order granted,2021,1,Adoption,Standard,Sole applicant,Female,Other,27
3418,Order granted,2021,1,Adoption,Standard,Sole applicant,Male,1-4 years,72
3419,Order granted,2021,1,Adoption,Standard,Sole applicant,Male,10-14 years,63
3420,Order granted,2021,1,Adoption,Standard,Sole applicant,Male,15-17 years,27
3421,Order granted,2021,1,Adoption,Standard,Sole applicant,Male,5-9 years,51
3422,Order granted,2021,1,Adoption,Standard,Sole applicant,Male,Other,6
3423,Order granted,2021,1,Adoption,Standard,Sole applicant,Unknown,5-9 years,3
3424,Order granted,2021,1,Adoption,Standard,Step parent,Female,10-14 years,30
3425,Order granted,2021,1,Adoption,Standard,Step parent,Female,15-17 years,21
3426,Order granted,2021,1,Adoption,Standard,Step parent,Female,5-9 years,15
3427,Order granted,2021,1,Adoption,Standard,Step parent,Female,Other,9
3428,Order granted,2021,1,Adoption,Standard,Step parent,Male,1-4 years,3
3429,Order granted,2021,1,Adoption,Standard,Step parent,Male,10-14 years,21
3430,Order granted,2021,1,Adoption,Standard,Step parent,Male,15-17 years,9
3431,Order granted,2021,1,Adoption,Standard,Step parent,Male,5-9 years,21
3432,Order granted,2021,2,Adoption,Standard,M/F couple,Female,1-4 years,759
3433,Order granted,2021,2,Adoption,Standard,M/F couple,Female,10-14 years,6
3434,Order granted,2021,2,Adoption,Standard,M/F couple,Female,5-9 years,192
3435,Order granted,2021,2,Adoption,Standard,M/F couple,Female,<1 year,48
3436,Order granted,2021,2,Adoption,Standard,M/F couple,Male,1-4 years,798
3437,Order granted,2021,2,Adoption,Standard,M/F couple,Male,10-14 years,15
3438,Order granted,2021,2,Adoption,Standard,M/F couple,Male,5-9 years,144
3439,Order granted,2021,2,Adoption,Standard,M/F couple,Male,<1 year,57
3440,Order granted,2021,2,Adoption,Standard,M/F couple,Male,Other,3
3441,Order granted,2021,2,Adoption,Standard,Other or not stated,Female,1-4 years,3
3442,Order granted,2021,2,Adoption,Standard,Other or not stated,Female,5-9 years,3
3443,Order granted,2021,2,Adoption,Standard,Other or not stated,Male,1-4 years,12
3444,Order granted,2021,2,Adoption,Standard,Other or not stated,Male,5-9 years,3
3445,Order granted,2021,2,Adoption,Standard,Same sex couple,Female,1-4 years,105
3446,Order granted,2021,2,Adoption,Standard,Same sex couple,Female,5-9 years,15
3447,Order granted,2021,2,Adoption,Standard,Same sex couple,Female,<1 year,6
3448,Order granted,2021,2,Adoption,Standard,Same sex couple,Male,1-4 years,234
3449,Order granted,2021,2,Adoption,Standard,Same sex couple,Male,10-14 years,3
3450,Order granted,2021,2,Adoption,Standard,Same sex couple,Male,5-9 years,87
3451,Order granted,2021,2,Adoption,Standard,Same sex couple,Male,<1 year,12
3452,Order granted,2021,2,Adoption,Standard,Sole applicant,Female,1-4 years,126
3453,Order granted,2021,2,Adoption,Standard,Sole applicant,Female,10-14 years,90
3454,Order granted,2021,2,Adoption,Standard,Sole applicant,Female,15-17 years,57
3455,Order granted,2021,2,Adoption,Standard,Sole applicant,Female,5-9 years,105
3456,Order granted,2021,2,Adoption,Standard,Sole applicant,Female,<1 year,9
3457,Order granted,2021,2,Adoption,Standard,Sole applicant,Female,Other,18
3458,Order granted,2021,2,Adoption,Standard,Sole applicant,Male,1-4 years,135
3459,Order granted,2021,2,Adoption,Standard,Sole applicant,Male,10-14 years,57
3460,Order granted,2021,2,Adoption,Standard,Sole applicant,Male,15-17 years,24
3461,Order granted,2021,2,Adoption,Standard,Sole applicant,Male,5-9 years,66
3462,Order granted,2021,2,Adoption,Standard,Sole applicant,Male,<1 year,3
3463,Order granted,2021,2,Adoption,Standard,Sole applicant,Male,Other,3
3464,Order granted,2021,2,Adoption,Standard,Step parent,Female,10-14 years,27
3465,Order granted,2021,2,Adoption,Standard,Step parent,Female,15-17 years,33
3466,Order granted,2021,2,Adoption,Standard,Step parent,Female,5-9 years,6
3467,Order granted,2021,2,Adoption,Standard,Step parent,Female,Other,3
3468,Order granted,2021,2,Adoption,Standard,Step parent,Male,1-4 years,6
3469,Order granted,2021,2,Adoption,Standard,Step parent,Male,10-14 years,21
3470,Order granted,2021,2,Adoption,Standard,Step parent,Male,15-17 years,12
3471,Order granted,2021,2,Adoption,Standard,Step parent,Male,5-9 years,6
3472,Order granted,2021,2,Adoption,Standard,Step parent,Male,Other,6
3473,Order granted,2021,2,Adoption,Standard,Step parent,Unknown,Unknown,3
3474,Order granted,2018,1,Non-adoption,,n/a,n/a,n/a,3
3475,Order granted,2020,4,Non-adoption,,n/a,n/a,n/a,9
3476,Order granted,2021,2,Non-adoption,,n/a,n/a,n/a,3
3477,Order granted,2011,1,Non-adoption,Change_surname,n/a,n/a,n/a,21
3478,Order granted,2011,2,Non-adoption,Change_surname,n/a,n/a,n/a,27
3479,Order granted,2011,3,Non-adoption,Change_surname,n/a,n/a,n/a,24
3480,Order granted,2011,4,Non-adoption,Change_surname,n/a,n/a,n/a,36
3481,Order granted,2012,1,Non-adoption,Change_surname,n/a,n/a,n/a,45
3482,Order granted,2012,2,Non-adoption,Change_surname,n/a,n/a,n/a,42
3483,Order granted,2012,3,Non-adoption,Change_surname,n/a,n/a,n/a,78
3484,Order granted,2012,4,Non-adoption,Change_surname,n/a,n/a,n/a,24
3485,Order granted,2013,1,Non-adoption,Change_surname,n/a,n/a,n/a,45
3486,Order granted,2013,2,Non-adoption,Change_surname,n/a,n/a,n/a,24
3487,Order granted,2013,3,Non-adoption,Change_surname,n/a,n/a,n/a,45
3488,Order granted,2013,4,Non-adoption,Change_surname,n/a,n/a,n/a,39
3489,Order granted,2014,1,Non-adoption,Change_surname,n/a,n/a,n/a,39
3490,Order granted,2014,2,Non-adoption,Change_surname,n/a,n/a,n/a,33
3491,Order granted,2014,3,Non-adoption,Change_surname,n/a,n/a,n/a,45
3492,Order granted,2014,4,Non-adoption,Change_surname,n/a,n/a,n/a,33
3493,Order granted,2015,1,Non-adoption,Change_surname,n/a,n/a,n/a,27
3494,Order granted,2015,2,Non-adoption,Change_surname,n/a,n/a,n/a,9
3495,Order granted,2015,3,Non-adoption,Change_surname,n/a,n/a,n/a,30
3496,Order granted,2015,4,Non-adoption,Change_surname,n/a,n/a,n/a,18
3497,Order granted,2016,1,Non-adoption,Change_surname,n/a,n/a,n/a,24
3498,Order granted,2016,2,Non-adoption,Change_surname,n/a,n/a,n/a,24
3499,Order granted,2016,3,Non-adoption,Change_surname,n/a,n/a,n/a,24
3500,Order granted,2016,4,Non-adoption,Change_surname,n/a,n/a,n/a,33
3501,Order granted,2017,1,Non-adoption,Change_surname,n/a,n/a,n/a,21
3502,Order granted,2017,2,Non-adoption,Change_surname,n/a,n/a,n/a,27
3503,Order granted,2017,3,Non-adoption,Change_surname,n/a,n/a,n/a,15
3504,Order granted,2017,4,Non-adoption,Change_surname,n/a,n/a,n/a,33
3505,Order granted,2018,1,Non-adoption,Change_surname,n/a,n/a,n/a,48
3506,Order granted,2018,2,Non-adoption,Change_surname,n/a,n/a,n/a,12
3507,Order granted,2018,3,Non-adoption,Change_surname,n/a,n/a,n/a,33
3508,Order granted,2018,4,Non-adoption,Change_surname,n/a,n/a,n/a,12
3509,Order granted,2019,1,Non-adoption,Change_surname,n/a,n/a,n/a,24
3510,Order granted,2019,2,Non-adoption,Change_surname,n/a,n/a,n/a,45
3511,Order granted,2019,3,Non-adoption,Change_surname,n/a,n/a,n/a,24
3512,Order granted,2019,4,Non-adoption,Change_surname,n/a,n/a,n/a,18
3513,Order granted,2020,1,Non-adoption,Change_surname,n/a,n/a,n/a,30
3514,Order granted,2020,2,Non-adoption,Change_surname,n/a,n/a,n/a,12
3515,Order granted,2020,3,Non-adoption,Change_surname,n/a,n/a,n/a,24
3516,Order granted,2020,4,Non-adoption,Change_surname,n/a,n/a,n/a,27
3517,Order granted,2021,1,Non-adoption,Change_surname,n/a,n/a,n/a,27
3518,Order granted,2021,2,Non-adoption,Change_surname,n/a,n/a,n/a,3
3519,Order granted,2011,1,Non-adoption,Contact_s26,n/a,n/a,n/a,21
3520,Order granted,2011,2,Non-adoption,Contact_s26,n/a,n/a,n/a,30
3521,Order granted,2011,3,Non-adoption,Contact_s26,n/a,n/a,n/a,18
3522,Order granted,2011,4,Non-adoption,Contact_s26,n/a,n/a,n/a,15
3523,Order granted,2012,1,Non-adoption,Contact_s26,n/a,n/a,n/a,6
3524,Order granted,2012,3,Non-adoption,Contact_s26,n/a,n/a,n/a,9
3525,Order granted,2012,4,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3526,Order granted,2013,1,Non-adoption,Contact_s26,n/a,n/a,n/a,12
3527,Order granted,2013,3,Non-adoption,Contact_s26,n/a,n/a,n/a,6
3528,Order granted,2013,4,Non-adoption,Contact_s26,n/a,n/a,n/a,15
3529,Order granted,2014,1,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3530,Order granted,2014,2,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3531,Order granted,2014,3,Non-adoption,Contact_s26,n/a,n/a,n/a,6
3532,Order granted,2014,4,Non-adoption,Contact_s26,n/a,n/a,n/a,21
3533,Order granted,2015,1,Non-adoption,Contact_s26,n/a,n/a,n/a,6
3534,Order granted,2015,2,Non-adoption,Contact_s26,n/a,n/a,n/a,6
3535,Order granted,2017,1,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3536,Order granted,2019,2,Non-adoption,Contact_s26,n/a,n/a,n/a,6
3537,Order granted,2019,3,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3538,Order granted,2019,4,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3539,Order granted,2020,1,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3540,Order granted,2020,3,Non-adoption,Contact_s26,n/a,n/a,n/a,3
3541,Order granted,2011,1,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3542,Order granted,2012,1,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3543,Order granted,2012,2,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3544,Order granted,2012,3,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,9
3545,Order granted,2014,4,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,6
3546,Order granted,2015,1,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,6
3547,Order granted,2016,2,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,6
3548,Order granted,2017,1,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3549,Order granted,2017,2,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3550,Order granted,2018,4,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,15
3551,Order granted,2019,3,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3552,Order granted,2021,2,Non-adoption,Contact_s26_revoke_or_vary,n/a,n/a,n/a,3
3553,Order granted,2013,3,Non-adoption,Other_order_type,n/a,n/a,n/a,6
3554,Order granted,2014,1,Non-adoption,Other_order_type,n/a,n/a,n/a,6
3555,Order granted,2014,4,Non-adoption,Other_order_type,n/a,n/a,n/a,3
3556,Order granted,2015,2,Non-adoption,Other_order_type,n/a,n/a,n/a,9
3557,Order granted,2011,1,Non-adoption,Placement,n/a,n/a,n/a,3612
3558,Order granted,2011,2,Non-adoption,Placement,n/a,n/a,n/a,3546
3559,Order granted,2011,3,Non-adoption,Placement,n/a,n/a,n/a,3921
3560,Order granted,2011,4,Non-adoption,Placement,n/a,n/a,n/a,4272
3561,Order granted,2012,1,Non-adoption,Placement,n/a,n/a,n/a,4416
3562,Order granted,2012,2,Non-adoption,Placement,n/a,n/a,n/a,4542
3563,Order granted,2012,3,Non-adoption,Placement,n/a,n/a,n/a,5214
3564,Order granted,2012,4,Non-adoption,Placement,n/a,n/a,n/a,5259
3565,Order granted,2013,1,Non-adoption,Placement,n/a,n/a,n/a,4560
3566,Order granted,2013,2,Non-adoption,Placement,n/a,n/a,n/a,4953
3567,Order granted,2013,3,Non-adoption,Placement,n/a,n/a,n/a,5172
3568,Order granted,2013,4,Non-adoption,Placement,n/a,n/a,n/a,4080
3569,Order granted,2014,1,Non-adoption,Placement,n/a,n/a,n/a,3384
3570,Order granted,2014,2,Non-adoption,Placement,n/a,n/a,n/a,3057
3571,Order granted,2014,3,Non-adoption,Placement,n/a,n/a,n/a,3237
3572,Order granted,2014,4,Non-adoption,Placement,n/a,n/a,n/a,3222
3573,Order granted,2015,1,Non-adoption,Placement,n/a,n/a,n/a,3246
3574,Order granted,2015,2,Non-adoption,Placement,n/a,n/a,n/a,3063
3575,Order granted,2015,3,Non-adoption,Placement,n/a,n/a,n/a,3345
3576,Order granted,2015,4,Non-adoption,Placement,n/a,n/a,n/a,3510
3577,Order granted,2016,1,Non-adoption,Placement,n/a,n/a,n/a,3450
3578,Order granted,2016,2,Non-adoption,Placement,n/a,n/a,n/a,3411
3579,Order granted,2016,3,Non-adoption,Placement,n/a,n/a,n/a,3441
3580,Order granted,2016,4,Non-adoption,Placement,n/a,n/a,n/a,3411
3581,Order granted,2017,1,Non-adoption,Placement,n/a,n/a,n/a,3939
3582,Order granted,2017,2,Non-adoption,Placement,n/a,n/a,n/a,3510
3583,Order granted,2017,3,Non-adoption,Placement,n/a,n/a,n/a,3444
3584,Order granted,2017,4,Non-adoption,Placement,n/a,n/a,n/a,3177
3585,Order granted,2018,1,Non-adoption,Placement,n/a,n/a,n/a,3270
3586,Order granted,2018,2,Non-adoption,Placement,n/a,n/a,n/a,3453
3587,Order granted,2018,3,Non-adoption,Placement,n/a,n/a,n/a,3132
3588,Order granted,2018,4,Non-adoption,Placement,n/a,n/a,n/a,3381
3589,Order granted,2019,1,Non-adoption,Placement,n/a,n/a,n/a,2934
3590,Order granted,2019,2,Non-adoption,Placement,n/a,n/a,n/a,3120
3591,Order granted,2019,3,Non-adoption,Placement,n/a,n/a,n/a,2742
3592,Order granted,2019,4,Non-adoption,Placement,n/a,n/a,n/a,2811
3593,Order granted,2020,1,Non-adoption,Placement,n/a,n/a,n/a,2421
3594,Order granted,2020,2,Non-adoption,Placement,n/a,n/a,n/a,1662
3595,Order granted,2020,3,Non-adoption,Placement,n/a,n/a,n/a,2676
3596,Order granted,2020,4,Non-adoption,Placement,n/a,n/a,n/a,2700
3597,Order granted,2021,1,Non-adoption,Placement,n/a,n/a,n/a,2826
3598,Order granted,2021,2,Non-adoption,Placement,n/a,n/a,n/a,2400
3599,Order granted,2011,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,63
3600,Order granted,2011,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,90
3601,Order granted,2011,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,156
3602,Order granted,2011,4,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,192
3603,Order granted,2012,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,174
3604,Order granted,2012,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,180
3605,Order granted,2012,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,249
3606,Order granted,2012,4,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,267
3607,Order granted,2013,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,357
3608,Order granted,2013,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,543
3609,Order granted,2013,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,606
3610,Order granted,2013,4,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,576
3611,Order granted,2014,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,597
3612,Order granted,2014,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,627
3613,Order granted,2014,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,753
3614,Order granted,2014,4,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,633
3615,Order granted,2015,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,732
3616,Order granted,2015,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,819
3617,Order granted,2015,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,729
3618,Order granted,2015,4,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,732
3619,Order granted,2016,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,684
3620,Order granted,2016,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,687
3621,Order granted,2016,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,546
3622,Order granted,2016,4,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,459
3623,Order granted,2017,1,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,375
3624,Order granted,2017,2,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,282
3625,Order granted,2017,3,Non-adoption,Placement_revoke_or_vary,n/a,n/a,n/a,288
